feature,coefficient
Fractal_dimension_zone_c Average_width_zone_c^2,-0.16504859232748004
Fractal_dimension_zone_c Average_width_zone_c Distance_tortuosity_zone_c,0.026688221927699374
Fractal_dimension_zone_c Average_width_zone_c Tortuosity_density_zone_c,-12.475831645393221
Fractal_dimension_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,-80.99329269629527
Fractal_dimension_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,1.3669595625062954
Fractal_dimension_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,-38.7248427090735
Fractal_dimension_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,-1.313244313007516
Fractal_dimension_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,1.1673715692814994
Fractal_dimension_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,-0.7411416957806978
Fractal_dimension_zone_c Average_width_zone_c AVR_Knudtson_zone_c,-367.1329890740465
Fractal_dimension_zone_c Distance_tortuosity_zone_c^2,-4.909450648283745
Fractal_dimension_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,233.71712140139002
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,521.3018769626891
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,3.0101914749344907
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-1381.816933943348
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,13.960223839686975
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-1.8099210559168668
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,1.0221857237693683
Fractal_dimension_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,601.9587393665261
Fractal_dimension_zone_c Tortuosity_density_zone_c^2,-2594.4389782869957
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,28576.39106412944
