feature,coefficient
Distance_tortuosity_zone_c^2 Tortuosity_density_zone_c,1.9988566316478042
Distance_tortuosity_zone_c^2 Artery_Fractal_dimension_zone_c,-12.748816463361138
Distance_tortuosity_zone_c^2 Artery_Distance_tortuosity_zone_c,0.027635634170678713
Distance_tortuosity_zone_c^2 Vein_Fractal_dimension_zone_c,-31.16418300669875
Distance_tortuosity_zone_c^2 Vein_Distance_tortuosity_zone_c,0.25312929093661296
Distance_tortuosity_zone_c^2 CRAE_Knudtson_zone_c,-0.08940966404588835
Distance_tortuosity_zone_c^2 CRVE_Knudtson_zone_c,0.04192808781044732
Distance_tortuosity_zone_c^2 AVR_Knudtson_zone_c,27.958678829677748
Distance_tortuosity_zone_c Tortuosity_density_zone_c^2,-121.46600642364209
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,1490.7256481191562
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-0.0243974440313508
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,678.7262743770343
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-3.788439933612125
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,9.02292875158119
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-5.971926571775043
Distance_tortuosity_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-2854.6737507977177
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c^2,-756.9721520005164
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,1.3397442022857575
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-1021.9660883105081
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,13.970708261881413
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,15.914790582448802
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-9.703279970764527
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-4563.047528672754
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c^2,-0.005018188229087173
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,14.166020541283551
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.1037651939184343
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.0025415396157768555
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.005610584237729199
