feature,coefficient
Fractal_dimension_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,2.7814107777321624
Fractal_dimension_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-0.502985025644648
Fractal_dimension_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,-0.007841129041935346
Fractal_dimension_zone_c Average_width_zone_c AVR_Knudtson_zone_c,3.0399422005254007
Fractal_dimension_zone_c Distance_tortuosity_zone_c^2,0.6818243149572023
Fractal_dimension_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-704.3455274986877
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-902.7463602130314
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,10.443219576238178
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-568.565929125842
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,2.700934764293791
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.8013998705438894
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,3.0762855014649517
Fractal_dimension_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,504.0986015503451
Fractal_dimension_zone_c Tortuosity_density_zone_c^2,-7450.089176513222
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,12780.46495896279
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,26.126797141693928
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-18813.754220892657
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,582.4055548100694
Fractal_dimension_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-16.732582117109654
Fractal_dimension_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,18.95736702432724
Fractal_dimension_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,8501.01109195523
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c^2,31025.77619206614
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-69.30352037159618
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,26912.071695062084
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,317.38081243729914
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-77.74185741529467
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,103.61775289027761
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,12954.372234982256
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c^2,-1.4067579552351503
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,598.5115155255787
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.31723469268013105
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-4.1827293407328625
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,2.0307509768456953
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,1003.5960094277092
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c^2,-25800.41163530822
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-85.83264420476907
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-130.3787772135849
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,88.49742090906292
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,20314.3722146439
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c^2,-4.041270662513121
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.3313285216232771
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-1.044191967191665
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-207.70430918311635
Fractal_dimension_zone_c CRAE_Knudtson_zone_c^2,-0.3620445262213252
Fractal_dimension_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,0.6707945060315978
Fractal_dimension_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,196.76083772609854
Fractal_dimension_zone_c CRVE_Knudtson_zone_c^2,-0.2663070786293247
Fractal_dimension_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-28.991168605180942
Fractal_dimension_zone_c AVR_Knudtson_zone_c^2,-28233.638425738463
Vessel_density_zone_c^3,-157.14423774872824
Vessel_density_zone_c^2 Average_width_zone_c,1044.0422891067824
Vessel_density_zone_c^2 Distance_tortuosity_zone_c,-8369.17972413917
Vessel_density_zone_c^2 Tortuosity_density_zone_c,-891.3887555641109
Vessel_density_zone_c^2 Artery_Fractal_dimension_zone_c,1458.888711713981
Vessel_density_zone_c^2 Artery_Distance_tortuosity_zone_c,-292.6648709797939
Vessel_density_zone_c^2 Vein_Fractal_dimension_zone_c,1002.8013316445221
Vessel_density_zone_c^2 Vein_Distance_tortuosity_zone_c,-34391.750122505735
Vessel_density_zone_c^2 CRAE_Knudtson_zone_c,-5708.1575795201325
Vessel_density_zone_c^2 CRVE_Knudtson_zone_c,3668.637159042639
Vessel_density_zone_c^2 AVR_Knudtson_zone_c,742.1130972237854
Vessel_density_zone_c Average_width_zone_c^2,-3.5713604393390597
Vessel_density_zone_c Average_width_zone_c Distance_tortuosity_zone_c,7.558372319219735
Vessel_density_zone_c Average_width_zone_c Tortuosity_density_zone_c,531.7165008995781
Vessel_density_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,-826.5370596565416
Vessel_density_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,-12.945675328147962
Vessel_density_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,1390.103688292591
Vessel_density_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,29.165946429149024
Vessel_density_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-5.429216617694692
Vessel_density_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,4.597941867783106
Vessel_density_zone_c Average_width_zone_c AVR_Knudtson_zone_c,2930.660055237677
Vessel_density_zone_c Distance_tortuosity_zone_c^2,68.23375362790742
Vessel_density_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-836.4628013308849
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-2907.505756003524
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,21.096017398861342
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-16046.539130469018
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-66.93463226717651
Vessel_density_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,222.87447319630877
Vessel_density_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-143.98395320639435
Vessel_density_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-63564.25425124944
Vessel_density_zone_c Tortuosity_density_zone_c^2,713.6362311399761
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-1763.5732857965584
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,166.41231530922238
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-20106.167901446832
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-3202.283655494746
Vessel_density_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-63.67085308140701
Vessel_density_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,120.3495786930149
Vessel_density_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-1250.6721136102738
Vessel_density_zone_c Artery_Fractal_dimension_zone_c^2,30559.95824559458
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-1157.089662642731
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,22950.346780208758
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-758.9531529481305
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-130.35482758220235
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-23.21424530752903
Vessel_density_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,9712.158297051483
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c^2,-7.216184035139477
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-897.97912416579
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-20.924036933592504
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-46.0226409239567
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,29.702620661569124
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,13576.619817402889
Vessel_density_zone_c Vein_Fractal_dimension_zone_c^2,7643.829059009849
Vessel_density_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,12179.03404099008
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-146.04451558241726
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-383.9809221851404
Vessel_density_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,2609.749356872542
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c^2,4.069016685319963
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-95.48252521128335
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,59.42312332647476
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,26721.799855763213
Vessel_density_zone_c CRAE_Knudtson_zone_c^2,3.5091056685313333
Vessel_density_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-2.1098043536076148
Vessel_density_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-1169.7937657248387
Vessel_density_zone_c CRVE_Knudtson_zone_c^2,-0.2661669948297458
Vessel_density_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-299.5901743224308
Vessel_density_zone_c AVR_Knudtson_zone_c^2,-2139.838293687925
Average_width_zone_c^3,0.0005534507888569351
Average_width_zone_c^2 Distance_tortuosity_zone_c,-0.010180738146686963
Average_width_zone_c^2 Tortuosity_density_zone_c,-0.03933972906634153
Average_width_zone_c^2 Artery_Fractal_dimension_zone_c,0.051662541077803326
