feature,coefficient
Vessel_density_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-442.9089859379569
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,918.5696981312395
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-1540.320160534166
Vessel_density_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-1459.7959175861631
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c^2,128.1818519399731
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,10.065674135757718
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-5.439462681378814
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-1406.7374361309849
Vessel_density_zone_c CRAE_Knudtson_zone_c^2,25.863271395644915
Vessel_density_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-21.38292509409621
Vessel_density_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-7737.472742397642
Vessel_density_zone_c CRVE_Knudtson_zone_c^2,1.5292016724797577
Vessel_density_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,5405.2430264789555
Vessel_density_zone_c AVR_Knudtson_zone_c^2,22205.402083410696
Average_width_zone_c^3,0.0012784456484951079
Average_width_zone_c^2 Distance_tortuosity_zone_c,-0.008758658739679959
Average_width_zone_c^2 Tortuosity_density_zone_c,-0.0872252071130788
Average_width_zone_c^2 Artery_Fractal_dimension_zone_c,0.15263447891993565
Average_width_zone_c^2 Artery_Distance_tortuosity_zone_c,-0.016292598098516464
Average_width_zone_c^2 Vein_Fractal_dimension_zone_c,1.1120545017911354
Average_width_zone_c^2 Vein_Distance_tortuosity_zone_c,0.018844180212909123
Average_width_zone_c^2 CRAE_Knudtson_zone_c,-0.010100908984895796
Average_width_zone_c^2 CRVE_Knudtson_zone_c,0.0048135198157979175
Average_width_zone_c^2 AVR_Knudtson_zone_c,3.33562666408352
Average_width_zone_c Distance_tortuosity_zone_c^2,0.17328237748370157
Average_width_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-7.031517930642394
Average_width_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-11.449065541368952
Average_width_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,-0.05439406961158966
Average_width_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-10.43429626165198
Average_width_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.18325549955261522
Average_width_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.1150616207451094
Average_width_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.07274425624927972
Average_width_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,48.74299142499558
Average_width_zone_c Tortuosity_density_zone_c^2,44.15339627976903
Average_width_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-36.19983776536245
Average_width_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,2.440924434094086
Average_width_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-171.5035580084018
Average_width_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-1.888825971629558
Average_width_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-1.238528197784035
Average_width_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,0.40972996919663274
Average_width_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,117.34516344044013
Average_width_zone_c Artery_Fractal_dimension_zone_c^2,433.59073248343117
Average_width_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-2.3185587154748646
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,313.18289880263296
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-1.3193590607802435
Average_width_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-1.4567550934552855
Average_width_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.37193923918857763
Average_width_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,74.19652812534312
Average_width_zone_c Artery_Distance_tortuosity_zone_c^2,0.005969325342448428
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,1.0825152179299948
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.0750345292253769
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.007382334093563259
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.008763601261307485
Average_width_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,1.667973540219009
Average_width_zone_c Vein_Fractal_dimension_zone_c^2,5.274192081149522
Average_width_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,4.016314385301257
Average_width_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,5.220866510615451
Average_width_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-3.615803341344872
Average_width_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-1667.6073315467147
Average_width_zone_c Vein_Distance_tortuosity_zone_c^2,-0.04615925801044796
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.0788792281455244
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.04692040193185676
Average_width_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-25.492283411834023
Average_width_zone_c CRAE_Knudtson_zone_c^2,-0.016213834009249695
Average_width_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,0.018865721711335937
Average_width_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,11.147358698260177
Average_width_zone_c CRVE_Knudtson_zone_c^2,-0.005444984482892323
Average_width_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-7.498712453974804
Average_width_zone_c AVR_Knudtson_zone_c^2,-1854.8191388124385
Distance_tortuosity_zone_c^3,0.02543013102445002
Distance_tortuosity_zone_c^2 Tortuosity_density_zone_c,11.926626900503592
Distance_tortuosity_zone_c^2 Artery_Fractal_dimension_zone_c,85.65848472029516
Distance_tortuosity_zone_c^2 Artery_Distance_tortuosity_zone_c,-0.048548129684604646
Distance_tortuosity_zone_c^2 Vein_Fractal_dimension_zone_c,76.47812464381458
Distance_tortuosity_zone_c^2 Vein_Distance_tortuosity_zone_c,0.17220664567321364
Distance_tortuosity_zone_c^2 CRAE_Knudtson_zone_c,0.07404864366981201
Distance_tortuosity_zone_c^2 CRVE_Knudtson_zone_c,-0.1130151580018719
Distance_tortuosity_zone_c^2 AVR_Knudtson_zone_c,-37.7070801135676
Distance_tortuosity_zone_c Tortuosity_density_zone_c^2,-549.2238576287052
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-898.7051470146611
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,9.697881938873707
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-350.3368729420873
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-13.803725126044071
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-7.885570774194775
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,5.43850552865689
Distance_tortuosity_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,2580.907561985313
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c^2,707.1606853728075
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-29.736211189464058
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-2695.2789332177213
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-14.486944413471974
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-88.3265628559817
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,51.54484213570322
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,26590.022252381204
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c^2,0.026910086639873043
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,19.998050029206183
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.3615001719349493
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.038608336117249564
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.0077537823672173545
