feature,coefficient
Average_width_zone_c Artery_Distance_tortuosity_zone_c^2,-2.1782729575647863e-06
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-0.003025364282359888
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.000102656829398029
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,3.7042425446998095e-06
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-2.6497316127915838e-06
Average_width_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-0.005690816980727931
Average_width_zone_c Vein_Fractal_dimension_zone_c^2,-0.5286780075370262
Average_width_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-0.002181852084415681
Average_width_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,0.020246484356128747
Average_width_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-0.014528824239796734
Average_width_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-5.846227344685027
Average_width_zone_c Vein_Distance_tortuosity_zone_c^2,-1.6727954729844896e-05
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.0003488438533949534
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.00026659464456457727
Average_width_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,0.11103416384637277
Average_width_zone_c CRAE_Knudtson_zone_c^2,-2.2149119381253968e-05
Average_width_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,2.4443612446134466e-05
Average_width_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,0.015555010319330265
Average_width_zone_c CRVE_Knudtson_zone_c^2,-4.243885825871985e-06
Average_width_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-0.01037563219803772
Average_width_zone_c AVR_Knudtson_zone_c^2,-2.4684895226017742
Distance_tortuosity_zone_c^3,-0.0004957288079161515
Distance_tortuosity_zone_c^2 Tortuosity_density_zone_c,0.019863617188038085
Distance_tortuosity_zone_c^2 Artery_Fractal_dimension_zone_c,-0.013699895403682105
Distance_tortuosity_zone_c^2 Artery_Distance_tortuosity_zone_c,0.0001701930180719735
