feature,coefficient
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-0.5963543862222677
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c^2,-48.06200585689394
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,2.6806518575994707
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,1.6653378613907912
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-0.5873085214696356
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-255.93314197439483
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c^2,-0.01723604089297237
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.023876899969229815
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.006401419401703912
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-2.0918176139096607
Fractal_dimension_zone_c CRAE_Knudtson_zone_c^2,0.0010974445971410063
Fractal_dimension_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-0.004682683278055322
Fractal_dimension_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,0.4657543563487285
Fractal_dimension_zone_c CRVE_Knudtson_zone_c^2,0.0029117251032175773
Fractal_dimension_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,0.4799847161298917
Fractal_dimension_zone_c AVR_Knudtson_zone_c^2,-183.87993979553934
Vessel_density_zone_c^3,-0.1006429595568395
Vessel_density_zone_c^2 Average_width_zone_c,-80.76416604175986
Vessel_density_zone_c^2 Distance_tortuosity_zone_c,1085.9840998329562
Vessel_density_zone_c^2 Tortuosity_density_zone_c,8.587489724071071
Vessel_density_zone_c^2 Artery_Fractal_dimension_zone_c,12.431651310397996
Vessel_density_zone_c^2 Artery_Distance_tortuosity_zone_c,-374.64818168761553
Vessel_density_zone_c^2 Vein_Fractal_dimension_zone_c,21.962637706584104
Vessel_density_zone_c^2 Vein_Distance_tortuosity_zone_c,261.81300749611836
Vessel_density_zone_c^2 CRAE_Knudtson_zone_c,59.35554387323438
Vessel_density_zone_c^2 CRVE_Knudtson_zone_c,-19.728335388914715
Vessel_density_zone_c^2 AVR_Knudtson_zone_c,0.22624834359707627
Vessel_density_zone_c Average_width_zone_c^2,0.004816537552333244
Vessel_density_zone_c Average_width_zone_c Distance_tortuosity_zone_c,-0.09241780255771216
Vessel_density_zone_c Average_width_zone_c Tortuosity_density_zone_c,-6.0386728367147
Vessel_density_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,-21.367373272845583
Vessel_density_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,-0.15784896921608504
Vessel_density_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,-5.009265857247764
Vessel_density_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,-0.13949910233056137
Vessel_density_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-0.0952407545284144
Vessel_density_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,0.09341078775167633
Vessel_density_zone_c Average_width_zone_c AVR_Knudtson_zone_c,36.64056604709801
Vessel_density_zone_c Distance_tortuosity_zone_c^2,2.0316713638851542
Vessel_density_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,25.98977013614183
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-81.75151958342366
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,-0.6703691850165896
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-113.53211506365065
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-1.781552846740908
Vessel_density_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,1.6354558765219358
Vessel_density_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-1.0220157869670423
Vessel_density_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-474.443692398812
Vessel_density_zone_c Tortuosity_density_zone_c^2,-434.0225195066395
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,362.9201074255636
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-12.072379388392307
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,69.76640502912979
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,16.673773312439508
