feature,coefficient
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,251.12084788904525
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c^2,-0.025520654675883714
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.008709137864694405
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.022936561867227034
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-0.33968011887984617
Fractal_dimension_zone_c CRAE_Knudtson_zone_c^2,-0.02016004924829673
Fractal_dimension_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,0.014844026291928714
Fractal_dimension_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,7.026983394009729
Fractal_dimension_zone_c CRVE_Knudtson_zone_c^2,-0.0025752846305806543
Fractal_dimension_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-1.9351283752559878
Fractal_dimension_zone_c AVR_Knudtson_zone_c^2,-295.51599079916974
Vessel_density_zone_c^3,-3.6764587963970508
Vessel_density_zone_c^2 Average_width_zone_c,74.38571700171237
Vessel_density_zone_c^2 Distance_tortuosity_zone_c,134.64646515176094
Vessel_density_zone_c^2 Tortuosity_density_zone_c,12.821228139941427
Vessel_density_zone_c^2 Artery_Fractal_dimension_zone_c,59.776951575233866
Vessel_density_zone_c^2 Artery_Distance_tortuosity_zone_c,189.0544888813075
Vessel_density_zone_c^2 Vein_Fractal_dimension_zone_c,65.9542916293299
Vessel_density_zone_c^2 Vein_Distance_tortuosity_zone_c,-333.2713470206914
Vessel_density_zone_c^2 CRAE_Knudtson_zone_c,12.054550319689083
Vessel_density_zone_c^2 CRVE_Knudtson_zone_c,-29.056268810684795
Vessel_density_zone_c^2 AVR_Knudtson_zone_c,38.53379099526038
Vessel_density_zone_c Average_width_zone_c^2,0.015728858074042673
Vessel_density_zone_c Average_width_zone_c Distance_tortuosity_zone_c,0.5166192313254234
Vessel_density_zone_c Average_width_zone_c Tortuosity_density_zone_c,-3.3224880306815225
Vessel_density_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,15.021580778291707
Vessel_density_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,-0.24332400852750796
Vessel_density_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,4.581382369428942
Vessel_density_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,0.07203909197485905
Vessel_density_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-0.14013161336533564
Vessel_density_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,0.06444765744929715
Vessel_density_zone_c Average_width_zone_c AVR_Knudtson_zone_c,43.40851764628358
Vessel_density_zone_c Distance_tortuosity_zone_c^2,2.324943232330187
Vessel_density_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,56.05973593831028
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,269.44933628835673
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,-0.10449825389285239
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-67.14162815172624
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.2941184656505242
Vessel_density_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.6194071009023373
Vessel_density_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.5120834690633381
Vessel_density_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-274.6482579957632
Vessel_density_zone_c Tortuosity_density_zone_c^2,178.71946046610645
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-268.34866809401666
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-14.393128763134102
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-97.76574346941744
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-107.15425946167574
Vessel_density_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,4.213674441423429
Vessel_density_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,1.9151680030429776
Vessel_density_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-55.63425958141249
Vessel_density_zone_c Artery_Fractal_dimension_zone_c^2,150.79647575157858
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-33.443221604425226
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,283.3000043471001
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-93.44525814834492
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,0.3466119228767166
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-6.932896848066531
Vessel_density_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-78.47638997226129
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c^2,-0.25415498830210626
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-35.3042479579837
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.13593242877309453
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.40535937104575603
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.26000401014700825
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,142.62918998742637
Vessel_density_zone_c Vein_Fractal_dimension_zone_c^2,509.6429130480399
Vessel_density_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,0.9025029281861184
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-3.6924636706491176
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-3.7732508651738503
Vessel_density_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,65.0689968818118
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c^2,-0.8533896252459076
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-1.3668265084456777
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.9490046216773891
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,394.0147086111214
Vessel_density_zone_c CRAE_Knudtson_zone_c^2,0.0065855154719107745
Vessel_density_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,0.043863436145509915
Vessel_density_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-3.312434814611312
Vessel_density_zone_c CRVE_Knudtson_zone_c^2,-0.0244156492711447
Vessel_density_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-8.58134530119489
Vessel_density_zone_c AVR_Knudtson_zone_c^2,-40.710639492738295
Average_width_zone_c^3,-4.3416552557573596e-06
Average_width_zone_c^2 Distance_tortuosity_zone_c,-5.475318159398057e-05
Average_width_zone_c^2 Tortuosity_density_zone_c,-0.0009560037259968013
Average_width_zone_c^2 Artery_Fractal_dimension_zone_c,0.003854819556465827
Average_width_zone_c^2 Artery_Distance_tortuosity_zone_c,3.1588841515883814e-05
Average_width_zone_c^2 Vein_Fractal_dimension_zone_c,0.002105554655951636
Average_width_zone_c^2 Vein_Distance_tortuosity_zone_c,-6.922967287437132e-06
Average_width_zone_c^2 CRAE_Knudtson_zone_c,4.6047975061469515e-05
Average_width_zone_c^2 CRVE_Knudtson_zone_c,-2.691248189989892e-05
Average_width_zone_c^2 AVR_Knudtson_zone_c,-0.015090377931448629
Average_width_zone_c Distance_tortuosity_zone_c^2,-2.476756789704382e-05
Average_width_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-0.030117222609480465
Average_width_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-0.006155192700636025
Average_width_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,-0.00010935150907265268
Average_width_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-0.01324858310702548
Average_width_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.0002700227496106322
Average_width_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.00017455823552126049
Average_width_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.00014862841646845482
Average_width_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,0.07597368374005986
Average_width_zone_c Tortuosity_density_zone_c^2,0.30405258864554174
Average_width_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,0.6986235881309946
Average_width_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,0.003145891838423065
Average_width_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,1.1092622712489795
Average_width_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,0.02820830711760891
Average_width_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,0.010618462658413819
Average_width_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-0.006102849384916453
Average_width_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-3.0682279137049817
Average_width_zone_c Artery_Fractal_dimension_zone_c^2,0.6363374638078196
Average_width_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-0.01376680531122021
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-0.7390543768490687
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,0.006761861058481422
Average_width_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,0.011124717871799916
Average_width_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-0.009168422221463857
Average_width_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-4.500457109034461
Average_width_zone_c Artery_Distance_tortuosity_zone_c^2,5.03467837233984e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-2.867514272253402e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.00014000350059006905
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-2.9915125871582404e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,1.222899682318257e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,0.007327149715706582
Average_width_zone_c Vein_Fractal_dimension_zone_c^2,0.1808128517521792
Average_width_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-0.014223467738257334
Average_width_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.009191743882027481
Average_width_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.003089093101806384
